region,country_code,menu_split_store_id,creation_date,mother_brand_store_id,store_segment,tags
SWE,IT,300779,2021-05-03,299896,Long Tail,Food
SWE,ES,223903,2020-10-08,129530,Long Tail,Pizza
SWE,IT,265500,2021-02-04,265115,Long Tail,Ramen
SWE,ES,238157,2020-11-19,85387,Long Tail,-
EEMEA,UA,311974,2021-05-27,277357,Long Tail,Sweets
SWE,IT,309566,2021-05-25,306164,Big Chain,Food
SWE,IT,298820,2021-04-27,298543,Long Tail,Food
EEMEA,KZ,276052,2021-03-03,239399,Long Tail,Grill
SWE,ES,253780,2020-12-28,197725,Long Tail,Sandwich
SWE,PT,301422,2021-05-04,298023,Long Tail,Food
SWE,PT,228313,2020-10-21,201168,Long Tail,Food
SWE,IT,310237,2021-05-26,188089,Long Tail,Food
SWE,ES,209966,2020-08-10,189616,Long Tail,Pizza
SWE,ES,294825,2021-04-19,294794,Long Tail,Food
SWE,IT,299763,2021-04-29,299419,Long Tail,Food
EEMEA,KZ,231712,2020-10-30,202664,Long Tail,Japanese
EEMEA,UG,279927,2021-03-12,279883,Long Tail,Food
EEMEA,UA,295174,2021-04-20,164406,Long Tail,Qcommerce
SWE,IT,273465,2021-02-24,266167,Long Tail,Italian
SWE,PT,228479,2020-10-21,91315,Long Tail,Food
SWE,IT,282937,2021-03-22,281418,Long Tail,Italian
SWE,IT,303614,2021-05-10,303571,Long Tail,Food
EEMEA,UA,294704,2021-04-19,163435,Long Tail,Qcommerce
SWE,PL,257616,2021-01-15,257141,Long Tail,Food
EEMEA,MA,238890,2020-11-20,238885,Long Tail,Italian
SWE,ES,297798,2021-04-24,294894,Long Tail,Food
SWE,PL,289912,2021-04-08,275776,Long Tail,Food
EEMEA,RO,204691,2020-07-17,204287,Long Tail,Food
SWE,IT,281381,2021-03-17,281013,Long Tail,Burger
SWE,PL,261324,2021-01-26,257774,Long Tail,Food
SWE,IT,278396,2021-03-09,84212,Long Tail,Indian
SWE,IT,303775,2021-05-10,301797,Long Tail,Food
SWE,IT,306041,2021-05-17,306027,Long Tail,Food
EEMEA,UG,283035,2021-03-22,237632,Long Tail,Food
SWE,IT,263681,2021-02-01,262186,Long Tail,Ice Cream
SWE,IT,292880,2021-04-15,291736,Long Tail,Food
SWE,ES,222740,2020-10-05,222329,Long Tail,Pizza
EEMEA,UA,219601,2020-09-23,157412,Long Tail,Pizza
SWE,PT,228216,2020-10-21,191326,Long Tail,Food
EEMEA,UA,254594,2020-12-31,254583,Long Tail,Healthy
LATAM,AR,191502,2020-06-01,12988,Long Tail,Sandwich
EEMEA,UA,311422,2021-05-27,164394,Long Tail,Qcommerce
SWE,IT,295443,2021-04-20,295275,Long Tail,Food
SWE,IT,289303,2021-04-06,288498,Long Tail,Food
SWE,ES,279338,2021-03-10,193190,Long Tail,Ramen
SWE,IT,310543,2021-05-27,309748,Long Tail,Food
SWE,IT,218425,2020-09-18,214900,Long Tail,Food
SWE,ES,259419,2021-01-20,253413,Long Tail,Pizza
SWE,ES,290077,2021-04-08,289873,Long Tail,Food
EEMEA,KZ,231433,2020-10-29,131309,Long Tail,Japanese
EEMEA,RO,289413,2021-04-06,292883,Long Tail,Food
SWE,IT,244282,2020-12-02,137379,Long Tail,Indian
SWE,ES,219486,2020-09-23,193584,Long Tail,Burger
SWE,PL,220167,2020-09-25,192509,Long Tail,Food
SWE,IT,291161,2021-04-12,176192,Long Tail,Food
SWE,PT,286652,2021-03-30,218519,Long Tail,Snacks
SWE,PL,237374,2020-11-17,232261,Long Tail,Polish
SWE,ES,278880,2021-03-09,278359,Long Tail,Burger
EEMEA,UA,247570,2020-12-11,185371,Long Tail,Qcommerce
SWE,IT,299634,2021-04-29,298623,Long Tail,Food
SWE,ES,304394,2021-05-11,304338,Long Tail,Food
SWE,IT,225866,2020-10-13,225865,Long Tail,Pizza
SWE,ES,262546,2021-01-29,259848,Long Tail,Sandwich
SWE,PT,307872,2021-05-20,217209,Long Tail,Food
SWE,PL,295263,2021-04-20,280924,Long Tail,Food
EEMEA,UA,309039,2021-05-23,308933,Long Tail,Food
SWE,PL,262287,2021-01-28,182864,Long Tail,Food
SWE,ES,297651,2021-04-23,146375,Long Tail,Food
SWE,IT,239764,2020-11-23,238896,Long Tail,Food
EEMEA,UA,291261,2021-04-12,165221,Long Tail,Qcommerce
SWE,IT,244130,2020-12-02,192429,Long Tail,Kebab
SWE,IT,234869,2020-11-09,186016,Long Tail,Food
SWE,ES,293169,2021-04-15,293099,Long Tail,Qcommerce
SWE,PL,254314,2020-12-30,134564,Long Tail,Food
SWE,IT,301502,2021-05-04,247305,Long Tail,Food
SWE,IT,304235,2021-05-11,283405,Long Tail,Food
EEMEA,RO,258082,2021-01-18,228766,Long Tail,Burger
SWE,IT,301885,2021-05-05,301804,Long Tail,Food
LATAM,PE,269181,2021-02-15,223570,Long Tail,Food
SWE,IT,233628,2020-11-05,86236,Long Tail,Italian
SWE,IT,226273,2020-10-15,225971,Long Tail,Italian
EEMEA,HR,220602,2020-09-28,206828,Long Tail,Pizza
SWE,IT,235481,2020-11-11,66779,Long Tail,Japanese
SWE,PL,254734,2021-01-01,254723,Long Tail,Food
SWE,IT,306029,2021-05-16,305997,Long Tail,Food
SWE,ES,206964,2020-07-28,108466,Long Tail,Chinese
SWE,IT,276876,2021-03-04,205488,Long Tail,Burger
SWE,PL,237358,2020-11-17,237054,Long Tail,Polish
SWE,PT,234866,2020-11-09,232923,Long Tail,Food
SWE,ES,270082,2021-02-17,268097,Long Tail,American
SWE,ES,206495,2020-07-25,180729,Long Tail,Burger
SWE,PT,307694,2021-05-20,304677,Local Hero,Food
SWE,ES,216452,2020-09-09,182479,Long Tail,Pizza
SWE,IT,263798,2021-02-01,261198,Long Tail,Italian
SWE,PT,310210,2021-05-26,165063,Long Tail,Food
SWE,ES,270109,2021-02-17,268301,Long Tail,Pizza
SWE,PL,227970,2020-10-21,143817,Long Tail,Mexican
EEMEA,UA,254204,2020-12-30,253764,Long Tail,Japanese
SWE,ES,304307,2021-05-11,304228,Long Tail,Food
SWE,ES,244836,2020-12-03,235063,Long Tail,Spanish
SWE,ES,271144,2021-02-20,86052,Long Tail,Snacks
EEMEA,UA,270780,2021-02-19,270681,Long Tail,Wok
SWE,ES,310771,2021-05-27,308024,Long Tail,Food
SWE,ES,218075,2020-09-17,193591,Long Tail,Pizza
EEMEA,RO,268998,2021-02-15,236285,Long Tail,Pizza
SWE,ES,206413,2020-07-24,107117,Long Tail,Pizza
SWE,IT,289584,2021-04-07,289574,Long Tail,Qcommerce
SWE,PT,255481,2021-01-07,255478,Long Tail,Food
SWE,IT,264149,2021-02-02,170594,Long Tail,Pizza
SWE,ES,269999,2021-02-17,164590,Long Tail,Food
SWE,IT,237480,2020-11-17,147585,Long Tail,Grill
SWE,IT,287101,2021-03-31,90598,Long Tail,Food
SWE,IT,227286,2020-10-19,227177,Long Tail,Food
SWE,IT,265188,2021-02-04,264638,Long Tail,Italian
SWE,IT,302659,2021-05-06,302507,Long Tail,Food
SWE,ES,305372,2021-05-13,8440,Long Tail,Food
SWE,ES,219616,2020-09-23,206228,Long Tail,Mexican
SWE,IT,291091,2021-04-12,290829,Long Tail,Food
EEMEA,MA,250994,2020-12-18,250981,Long Tail,Seafood
EEMEA,UA,238240,2020-11-19,224951,Long Tail,Snacks
SWE,IT,296808,2021-04-22,294294,Long Tail,Food
SWE,ES,227405,2020-10-19,226529,Long Tail,Argentinian
SWE,IT,296543,2021-04-22,157802,Long Tail,Food
SWE,ES,210583,2020-08-12,74167,Long Tail,Burger
SWE,IT,289628,2021-04-07,288780,Long Tail,Food
SWE,IT,303804,2021-05-10,303087,Long Tail,Food
EEMEA,KZ,241878,2020-11-27,200155,Long Tail,Japanese
SWE,IT,304020,2021-05-11,248716,Long Tail,Food
SWE,ES,305690,2021-05-14,269642,Long Tail,Food
SWE,IT,307277,2021-05-19,249368,Long Tail,Food
SWE,ES,309728,2021-05-25,165594,Long Tail,Food
EEMEA,RO,288106,2021-04-02,287590,Long Tail,Food
EEMEA,UA,247558,2020-12-11,191656,Long Tail,Qcommerce
SWE,IT,287839,2021-04-01,287498,Long Tail,Food
SWE,ES,236800,2020-11-14,2532,Long Tail,-
SWE,PL,254477,2020-12-31,252967,Long Tail,Food
SWE,IT,305065,2021-05-13,285258,Long Tail,Food
SWE,IT,296252,2021-04-22,296061,Long Tail,Food
SWE,ES,267385,2021-02-10,246115,Long Tail,Pizza
EEMEA,UA,295073,2021-04-20,165198,Long Tail,Qcommerce
SWE,IT,293814,2021-04-16,292343,Long Tail,Food
SWE,IT,243760,2020-12-01,232449,Long Tail,-
SWE,PT,228280,2020-10-21,196896,Long Tail,Food
SWE,ES,303506,2021-05-08,255277,Long Tail,Food
EEMEA,RO,220845,2020-09-29,90456,Long Tail,Food
EEMEA,UA,219565,2020-09-23,157412,Long Tail,Sushi
SWE,IT,282420,2021-03-19,206185,Long Tail,Italian
SWE,ES,210310,2020-08-11,76445,Long Tail,Burger
EEMEA,UA,274265,2021-02-26,274202,Long Tail,Coffee
SWE,IT,306136,2021-05-17,232400,Long Tail,Food
SWE,PT,228424,2020-10-21,197289,Long Tail,Food
EEMEA,RS,288630,2021-04-05,268211,Long Tail,-
SWE,IT,232182,2020-11-01,229793,Long Tail,Pizza
SWE,ES,303475,2021-05-08,303421,Long Tail,Food
EEMEA,UA,295246,2021-04-20,165226,Long Tail,Qcommerce
SWE,PL,238997,2020-11-20,120950,Long Tail,Chicken
EEMEA,RO,260690,2021-01-25,184994,Long Tail,Food
SWE,IT,215158,2020-09-03,20318,Long Tail,Food
SWE,IT,288217,2021-04-02,281534,Long Tail,Food
SWE,IT,302073,2021-05-05,289401,Long Tail,Food
SWE,ES,219169,2020-09-21,65140,Long Tail,Mexican
SWE,IT,215118,2020-09-03,20318,Long Tail,Food
EEMEA,UA,291195,2021-04-12,188008,Long Tail,Qcommerce
SWE,ES,270464,2021-02-18,268446,Long Tail,Burger
SWE,ES,275212,2021-03-01,190294,Long Tail,Spanish
SWE,ES,218366,2020-09-17,217354,Long Tail,Vegan / Vegetarian
SWE,ES,253900,2020-12-29,218357,Long Tail,Greek
SWE,IT,302580,2021-05-06,301564,Long Tail,Food
SWE,ES,252036,2020-12-21,203800,Long Tail,Food
EEMEA,RO,274426,2021-02-26,75787,Long Tail,Food
EEMEA,KE,227093,2020-10-17,201673,Long Tail,Chicken
EEMEA,GE,280908,2021-03-16,54590,Big Chain,Chicken
SWE,IT,296466,2021-04-22,287734,Long Tail,Food
SWE,ES,269616,2021-02-16,134070,Long Tail,-
SWE,PL,228757,2020-10-22,228675,Long Tail,Polish
SWE,PT,228320,2020-10-21,42925,Long Tail,Food
SWE,IT,232285,2020-11-02,113371,Long Tail,Qcommerce
SWE,IT,301288,2021-05-04,240316,Long Tail,Food
SWE,ES,290912,2021-04-09,290432,Long Tail,Food
SWE,ES,209954,2020-08-10,160877,Long Tail,Sandwich
SWE,ES,193874,2020-06-09,172909,Long Tail,Spanish
EEMEA,RO,209675,2020-08-07,176182,Long Tail,Grill
EEMEA,UA,217742,2020-09-16,215827,Chain,Japanese
EEMEA,UA,247236,2020-12-10,213934,Long Tail,Qcommerce
EEMEA,RO,242375,2020-11-27,201754,Long Tail,Traditional
SWE,IT,272400,2021-02-23,266989,Long Tail,Pizza
SWE,IT,235963,2020-11-12,235699,Long Tail,Italian
SWE,IT,298125,2021-04-26,94811,Long Tail,Food
SWE,IT,275385,2021-03-02,274687,Long Tail,Drinks
SWE,ES,265891,2021-02-05,265871,Long Tail,Food
EEMEA,UA,295234,2021-04-20,164458,Long Tail,Qcommerce
SWE,PT,310633,2021-05-27,182607,Long Tail,Food
SWE,IT,232590,2020-11-03,231456,Long Tail,Sweets
SWE,ES,218365,2020-09-17,216310,Long Tail,Spanish
SWE,IT,265334,2021-02-04,265267,Long Tail,Food
SWE,ES,271130,2021-02-20,227481,Long Tail,Food
SWE,IT,253179,2020-12-24,246354,Long Tail,Pizza
SWE,IT,232419,2020-11-02,232349,Long Tail,Pizza
SWE,IT,309757,2021-05-25,309380,Long Tail,Food
SWE,IT,301939,2021-05-05,301674,Long Tail,Food
SWE,IT,275681,2021-03-02,276067,Long Tail,Italian
SWE,IT,302502,2021-05-06,237222,Long Tail,Food
SWE,IT,292996,2021-04-15,292830,Long Tail,Food
SWE,ES,263238,2021-01-29,257869,Long Tail,Sandwich
SWE,PT,231029,2020-10-28,219408,Long Tail,Sweets
SWE,ES,304946,2021-05-12,231522,Long Tail,Groceries
SWE,ES,253625,2020-12-26,248014,Long Tail,Food
LATAM,EC,214012,2020-08-27,50671,Long Tail,Grill
SWE,ES,241806,2020-11-26,2095,Long Tail,Empanadas
SWE,ES,290921,2021-04-09,290437,Long Tail,Food
EEMEA,RO,298563,2021-04-27,298504,Long Tail,Food
SWE,ES,313398,2021-05-31,78534,Long Tail,Groceries
SWE,IT,300810,2021-05-03,233988,Long Tail,Food
SWE,PL,249875,2020-12-17,174127,Long Tail,Food
SWE,IT,273362,2021-02-24,265698,Long Tail,Pizza
SWE,IT,270480,2021-02-18,266715,Long Tail,Sandwich
SWE,ES,312113,2021-05-27,129694,Long Tail,Food
SWE,PL,260643,2021-01-24,260628,Long Tail,Food
EEMEA,UA,255829,2021-01-08,227938,Local Hero,Italian
EEMEA,RO,252499,2020-12-22,173722,Long Tail,Food
SWE,IT,249079,2020-12-15,147612,Long Tail,Mexican
SWE,PT,252586,2020-12-22,252356,Long Tail,Food
SWE,IT,232730,2020-11-03,157333,Long Tail,Burger
SWE,IT,223864,2020-10-08,223865,Long Tail,Pizza
SWE,IT,283909,2021-03-24,152717,Long Tail,Food
EEMEA,GE,213291,2020-08-25,66102,Long Tail,Italian
SWE,IT,256177,2021-01-11,255813,Long Tail,Food
EEMEA,KE,267716,2021-02-11,235572,Long Tail,Pizza
SWE,IT,229772,2020-10-26,76592,Long Tail,Food
SWE,IT,261174,2021-01-26,261017,Long Tail,Italian
SWE,IT,277523,2021-03-05,275965,Long Tail,Vegan / Vegetarian
EEMEA,MD,277981,2021-03-08,237611,Long Tail,Food
SWE,ES,263262,2021-01-30,216422,Long Tail,Burger
SWE,PL,246415,2020-12-08,148547,Long Tail,Food
SWE,IT,280557,2021-03-15,280466,Long Tail,Pizza
SWE,PT,200182,2020-07-01,200715,Long Tail,Healthy
SWE,ES,220458,2020-09-26,77605,Long Tail,Pizza
SWE,IT,235156,2020-11-10,234925,Long Tail,Italian
SWE,IT,229239,2020-10-23,199498,Long Tail,Italian
SWE,ES,220075,2020-09-24,9580,Long Tail,Poke
SWE,PT,252385,2020-12-22,165580,Long Tail,Grill
EEMEA,UA,294937,2021-04-20,164424,Long Tail,Qcommerce
EEMEA,KE,295072,2021-04-20,295167,Long Tail,Food
SWE,IT,239763,2020-11-23,238896,Long Tail,Italian
SWE,IT,207890,2020-08-01,208201,Long Tail,Italian
SWE,IT,307307,2021-05-19,307191,Long Tail,Food
SWE,ES,255563,2021-01-07,74168,Long Tail,Chicken
EEMEA,UA,252801,2020-12-23,246193,Long Tail,Pizza
EEMEA,UA,291251,2021-04-12,165224,Long Tail,Qcommerce
EEMEA,RO,291828,2021-04-13,219316,Long Tail,-
SWE,IT,249798,2020-12-17,248602,Long Tail,Italian
EEMEA,UA,249856,2020-12-17,85756,Long Tail,-
EEMEA,UA,311636,2021-05-27,216498,Local Hero,Healthy
EEMEA,RO,205769,2020-07-23,133509,Long Tail,Pizza
SWE,ES,253896,2020-12-28,218357,Long Tail,Vegan / Vegetarian
SWE,ES,295535,2021-04-20,295449,Long Tail,Food
SWE,ES,216166,2020-09-08,169733,Long Tail,Sandwich
LATAM,EC,219481,2020-09-23,144019,Long Tail,Ecuadorian
SWE,IT,299657,2021-04-29,298623,Long Tail,Food
SWE,ES,294225,2021-04-17,294053,Long Tail,Food
EEMEA,MA,273245,2021-02-24,210893,Long Tail,Pasta
EEMEA,KE,298094,2021-04-26,285638,Long Tail,Food
SWE,ES,306947,2021-05-18,306346,Long Tail,Food
EEMEA,UA,295057,2021-04-20,164411,Long Tail,Qcommerce
SWE,IT,275113,2021-03-01,275032,Long Tail,Pizza
SWE,IT,298812,2021-04-27,281741,Long Tail,Food
EEMEA,KE,306503,2021-05-18,232451,Long Tail,Food
SWE,IT,299698,2021-04-29,299354,Long Tail,Food
SWE,IT,233001,2020-11-03,130298,Long Tail,American
SWE,IT,296595,2021-04-22,296452,Long Tail,Food
EEMEA,UA,294985,2021-04-20,165196,Long Tail,Qcommerce
SWE,IT,294990,2021-04-20,288064,Long Tail,Drinks
SWE,ES,224528,2020-10-09,35395,Long Tail,Healthy
EEMEA,UA,311948,2021-05-27,216498,Local Hero,American
EEMEA,MA,246589,2020-12-09,155626,Long Tail,Pizza
SWE,ES,297779,2021-04-24,297023,Long Tail,Food
SWE,ES,308910,2021-05-22,308712,Long Tail,Food
SWE,ES,208701,2020-08-05,85872,Long Tail,Healthy
SWE,IT,288300,2021-04-02,288177,Long Tail,Food
EEMEA,UA,257278,2021-01-14,214371,Local Hero,Healthy
SWE,IT,298016,2021-04-26,296311,Long Tail,Food
SWE,IT,222519,2020-10-05,208056,Long Tail,Italian
SWE,IT,288277,2021-04-02,281920,Long Tail,Food
EEMEA,UA,294719,2021-04-19,165225,Long Tail,Qcommerce
SWE,PT,228115,2020-10-21,188412,Long Tail,Italian
SWE,PT,228417,2020-10-21,182715,Long Tail,Food
SWE,IT,299381,2021-04-28,299256,Long Tail,Food
EEMEA,UG,293041,2021-04-15,284994,Long Tail,Food
EEMEA,CI,235645,2020-11-11,212518,Long Tail,Pizza
SWE,ES,251281,2020-12-18,16727,Long Tail,Vegan / Vegetarian
SWE,IT,302697,2021-05-06,302602,Long Tail,Food
SWE,ES,218373,2020-09-17,218050,Long Tail,Burger
SWE,ES,306910,2021-05-18,267313,Long Tail,Food
SWE,IT,233010,2020-11-03,80337,Long Tail,Mexican
EEMEA,RO,214909,2020-09-02,157834,Long Tail,Grill
SWE,IT,263842,2021-02-01,262093,Long Tail,Italian
SWE,PL,211230,2020-08-17,211172,Long Tail,Food
SWE,IT,281122,2021-03-16,280834,Long Tail,Pizza
SWE,IT,285375,2021-03-26,284831,Long Tail,Qcommerce
SWE,PT,284342,2021-03-24,151543,Long Tail,Food
EEMEA,UA,291323,2021-04-12,164460,Long Tail,Qcommerce
SWE,ES,273658,2021-02-25,273654,Long Tail,-
EEMEA,RO,291811,2021-04-13,161949,Long Tail,-
EEMEA,UA,238798,2020-11-20,238299,Long Tail,American
EEMEA,RO,206164,2020-07-24,145878,Long Tail,Indian
SWE,IT,303086,2021-05-07,23518,Long Tail,Food
EEMEA,RS,253226,2020-12-24,240397,Long Tail,-
EEMEA,KE,280606,2021-03-15,103870,Long Tail,Food
SWE,PT,252410,2020-12-22,252402,Long Tail,Food
SWE,IT,258688,2021-01-20,207429,Long Tail,Pizza
SWE,IT,284804,2021-03-25,284750,Long Tail,Food
SWE,IT,289831,2021-04-07,287965,Long Tail,Food
SWE,PL,219848,2020-09-24,219834,Long Tail,Burger
SWE,IT,295244,2021-04-20,160450,Long Tail,Food
SWE,IT,269067,2021-02-15,268810,Long Tail,Italian
SWE,IT,303858,2021-05-10,303675,Long Tail,Qcommerce
SWE,ES,308694,2021-05-21,216135,Long Tail,Food
SWE,IT,309631,2021-05-25,306519,Big Chain,Food
EEMEA,MD,290295,2021-04-08,289550,Long Tail,Qcommerce
SWE,IT,277972,2021-03-08,277452,Long Tail,Snacks
EEMEA,UA,295106,2021-04-20,165193,Long Tail,Qcommerce
SWE,IT,230928,2020-10-28,194503,Long Tail,Food
SWE,PL,303693,2021-05-10,92770,Long Tail,Polish
SWE,IT,284133,2021-03-24,282226,Long Tail,Kebab
SWE,IT,283401,2021-03-23,283229,Long Tail,Food
EEMEA,MA,287247,2021-03-31,285696,Long Tail,Sweets
EEMEA,UA,281714,2021-03-17,183596,Long Tail,Food
EEMEA,UA,265170,2021-02-04,145594,Long Tail,International
SWE,IT,284188,2021-03-24,231051,Long Tail,Qcommerce
EEMEA,RO,207730,2020-07-31,204989,Long Tail,Pasta
SWE,IT,248804,2020-12-15,248665,Long Tail,Food
SWE,PL,191377,2020-06-01,191381,Long Tail,Food
EEMEA,UA,291204,2021-04-12,165183,Long Tail,Qcommerce
SWE,IT,270692,2021-02-19,270522,Long Tail,Japanese
EEMEA,UA,291242,2021-04-12,165185,Long Tail,Qcommerce
EEMEA,RS,288877,2021-04-05,242811,Long Tail,Food
SWE,IT,221400,2020-09-30,174128,Long Tail,Food
SWE,IT,284236,2021-03-24,182711,Long Tail,Qcommerce
SWE,IT,235846,2020-11-12,233492,Long Tail,Pizza
SWE,PL,247511,2020-12-11,125735,Long Tail,Polish
SWE,IT,288945,2021-04-05,288542,Long Tail,Food
SWE,PL,262210,2021-01-28,249902,Long Tail,Food
EEMEA,HR,240783,2020-11-25,130820,Long Tail,-
SWE,ES,278245,2021-03-08,274542,Long Tail,Snacks
SWE,ES,235546,2020-11-11,27502,Long Tail,Sandwich
SWE,IT,273024,2021-02-24,272764,Long Tail,Grill
SWE,IT,297968,2021-04-26,297546,Long Tail,Food
SWE,ES,278145,2021-03-08,278059,Long Tail,Chicken
SWE,ES,220107,2020-09-24,77612,Long Tail,Indian
SWE,ES,285289,2021-03-26,282314,Long Tail,Grill
EEMEA,UA,294949,2021-04-20,164484,Long Tail,Qcommerce
SWE,ES,208380,2020-08-04,178781,Long Tail,Sushi
SWE,IT,218249,2020-09-17,48223,Long Tail,Pizza
SWE,IT,229198,2020-10-23,227802,Long Tail,Italian
SWE,IT,272576,2021-02-24,272385,Long Tail,Sandwich
SWE,PT,306196,2021-05-17,306185,Long Tail,Food
SWE,IT,305686,2021-05-14,305121,Long Tail,Food
SWE,IT,261411,2021-01-26,261389,Long Tail,Pizza
SWE,IT,288364,2021-04-02,288198,Long Tail,Food
EEMEA,UG,290782,2021-04-09,289427,Long Tail,Food
SWE,PL,251925,2020-12-21,196885,Long Tail,Polish
SWE,IT,303809,2021-05-10,278464,Long Tail,Food
SWE,IT,284317,2021-03-24,199186,Long Tail,Qcommerce
SWE,IT,304241,2021-05-11,303589,Long Tail,Food
SWE,IT,298292,2021-04-26,137967,Long Tail,Food
SWE,PL,238283,2020-11-19,141791,Long Tail,Pizza
SWE,ES,309388,2021-05-24,309356,Long Tail,Food
SWE,IT,243499,2020-11-30,148581,Long Tail,Pizza
SWE,ES,223966,2020-10-08,223373,Long Tail,Pizza
SWE,IT,303637,2021-05-10,193907,Long Tail,Food
SWE,ES,313526,2021-05-31,313388,Long Tail,Food
EEMEA,UA,300163,2021-04-30,300634,Long Tail,Food
SWE,PT,276991,2021-03-04,275368,Long Tail,Food
SWE,PT,309379,2021-05-24,309365,Long Tail,Food
SWE,IT,313158,2021-05-31,305174,Long Tail,Food
SWE,PT,304796,2021-05-12,304788,Long Tail,Food
SWE,IT,309603,2021-05-25,217149,Long Tail,Food
SWE,PL,231358,2020-10-29,126349,Long Tail,Kebab
SWE,IT,286069,2021-03-29,282858,Long Tail,Food
SWE,ES,277120,2021-03-04,228541,Long Tail,Burger
SWE,ES,303052,2021-05-07,302259,Long Tail,Food
SWE,ES,266871,2021-02-09,263443,Long Tail,American
EEMEA,MA,293838,2021-04-16,170629,Long Tail,Qcommerce
SWE,ES,294045,2021-04-16,200357,Long Tail,Food
EEMEA,KE,301215,2021-05-04,270971,Long Tail,Food
SWE,IT,291834,2021-04-13,291209,Long Tail,Food
EEMEA,UG,304289,2021-05-11,301779,Long Tail,Food
SWE,ES,300522,2021-04-30,219018,Long Tail,Food
SWE,IT,296698,2021-04-22,296604,Long Tail,Food
EEMEA,GE,215823,2020-09-07,163899,Long Tail,Seafood
SWE,IT,301345,2021-05-04,261159,Long Tail,Food
SWE,IT,296440,2021-04-22,295082,Long Tail,Food
EEMEA,MA,246855,2020-12-09,246782,Long Tail,Sandwich
SWE,ES,279856,2021-03-11,233840,Long Tail,Pizza
SWE,IT,251986,2020-12-21,78867,Long Tail,Food
SWE,ES,297757,2021-04-24,297747,Long Tail,Food
EEMEA,RO,236553,2020-11-13,212480,Long Tail,Grill
SWE,ES,305420,2021-05-13,304861,Long Tail,Food
SWE,IT,235464,2020-11-11,234969,Long Tail,Sweets
EEMEA,UG,291858,2021-04-13,228781,Long Tail,Food
SWE,ES,219113,2020-09-21,176663,Long Tail,Pizza
SWE,PL,234509,2020-11-07,177635,Long Tail,Burger
SWE,IT,258339,2021-01-19,256494,Long Tail,Pizza
SWE,ES,305376,2021-05-13,305347,Long Tail,Food
SWE,IT,291107,2021-04-12,291079,Long Tail,Food
EEMEA,UA,240678,2020-11-25,91725,Long Tail,Italian
EEMEA,UA,225729,2020-10-13,225717,Long Tail,American
SWE,ES,213359,2020-08-25,74696,Long Tail,Mexican
SWE,IT,285317,2021-03-26,284153,Long Tail,Food
SWE,PT,246076,2020-12-07,246072,Long Tail,Food
SWE,IT,270334,2021-02-18,269904,Long Tail,Snacks
EEMEA,UA,238400,2020-11-19,190451,Long Tail,Qcommerce
SWE,PL,274002,2021-02-25,272646,Long Tail,Food
SWE,PL,303758,2021-05-10,206615,Long Tail,Food
SWE,IT,306464,2021-05-18,260494,Long Tail,Food
SWE,IT,261755,2021-01-27,261204,Long Tail,Food
SWE,ES,239206,2020-11-20,100878,Long Tail,-
EEMEA,MA,224929,2020-10-10,215816,Long Tail,Sandwich
EEMEA,MA,229715,2020-10-25,226853,Long Tail,Sandwich
SWE,ES,286710,2021-03-30,254339,Long Tail,Burger
SWE,IT,295934,2021-04-21,295176,Long Tail,Food
SWE,ES,262558,2021-01-29,257711,Long Tail,Pizza
LATAM,PE,255460,2021-01-07,133621,Long Tail,Chinese
SWE,PL,254718,2021-01-01,253391,Long Tail,Food
EEMEA,KZ,281294,2021-03-16,275947,Long Tail,Burger
SWE,IT,248984,2020-12-15,157959,Big Chain,Sweets
SWE,PL,292014,2021-04-13,291906,Long Tail,Food
SWE,IT,243493,2020-11-30,193697,Long Tail,Drinks
SWE,PL,246808,2020-12-09,97253,Long Tail,Food
EEMEA,UA,233567,2020-11-05,233553,Long Tail,Italian
SWE,IT,308628,2021-05-21,308311,Long Tail,Food
SWE,PL,237354,2020-11-17,232234,Long Tail,Thai
SWE,IT,233599,2020-11-05,233737,Long Tail,Japanese
SWE,ES,290140,2021-04-08,289892,Long Tail,Food
EEMEA,KZ,218773,2020-09-19,142728,Long Tail,-
EEMEA,MA,285552,2021-03-27,86881,Long Tail,Tacos
SWE,ES,298250,2021-04-26,264872,Long Tail,Food
SWE,ES,267922,2021-02-11,198095,Long Tail,Burger
LATAM,CR,203811,2020-07-14,138945,Long Tail,American
SWE,PL,300414,2021-04-30,299720,Long Tail,Food
SWE,PT,283047,2021-03-22,166787,Long Tail,Food
SWE,IT,231686,2020-10-30,231504,Long Tail,Food
SWE,ES,308701,2021-05-21,123551,Long Tail,Food
SWE,IT,247847,2020-12-11,235480,Long Tail,Pizza
SWE,IT,261283,2021-01-26,257210,Long Tail,Italian
EEMEA,MA,231132,2020-10-28,226916,Long Tail,Tacos
SWE,IT,278210,2021-03-08,275479,Long Tail,Italian
SWE,ES,304344,2021-05-11,304329,Long Tail,Food
SWE,IT,248098,2020-12-12,241928,Long Tail,Italian
SWE,IT,239145,2020-11-20,241521,Long Tail,Food
SWE,IT,258832,2021-01-20,6210,Long Tail,Drinks
SWE,IT,224163,2020-10-09,138928,Long Tail,Indian
SWE,PL,303699,2021-05-10,118879,Long Tail,Food
SWE,IT,295401,2021-04-20,295096,Long Tail,Food
EEMEA,UA,291264,2021-04-12,165193,Long Tail,Qcommerce
EEMEA,UA,242050,2020-11-27,241923,Long Tail,Healthy
SWE,IT,269397,2021-02-16,269723,Long Tail,Food
